@timestamp,agent.hostname,auditd.log.AUID,auditd.log.EGID,auditd.log.EUID,auditd.log.FSGID,auditd.log.FSUID,auditd.log.GID,auditd.log.OGID,auditd.log.OLD-AUID,auditd.log.SGID,auditd.log.SUID,auditd.log.SYSCALL,auditd.log.UID,auditd.log.a0,auditd.log.a1,auditd.log.a2,auditd.log.a3,auditd.log.arch,auditd.log.cap_fe,auditd.log.cap_fi,auditd.log.cap_fp,auditd.log.cap_frootid,auditd.log.cap_fver,auditd.log.dev,auditd.log.epoch,auditd.log.fe,auditd.log.fi,auditd.log.fp,auditd.log.frootid,auditd.log.fver,auditd.log.grantors,auditd.log.hostname,auditd.log.inode,auditd.log.item,auditd.log.items,auditd.log.key,auditd.log.kv,auditd.log.laddr,auditd.log.lport,auditd.log.mode,auditd.log.name,auditd.log.nametype,auditd.log.nlnk-fam,auditd.log.nlnk-pid,auditd.log.old_auid,auditd.log.old_pa,auditd.log.old_pe,auditd.log.old_pi,auditd.log.old_pp,auditd.log.old_ses,auditd.log.op,auditd.log.pa,auditd.log.pe,auditd.log.pi,auditd.log.pp,auditd.log.proctitle,auditd.log.rdev,auditd.log.record_type,auditd.log.saddr,auditd.log.saddr_fam,auditd.log.sequence,auditd.log.ses,auditd.log.subj_apparmor,auditd.log.success,auditd.log.syscall,auditd.log.tty,auditd.log.uid,error.message,event.action,event.category,event.ingested,event.module,event.original,event.outcome,event.type,fileset.name,host.hostname,host.id,host.ip,host.mac,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.type,host.os.version,message,network.direction,process.args,process.args_count,process.executable,process.executable.text,process.exit_code,process.name,process.name.text,process.parent.pid,process.pid,process.working_directory,process.working_directory.text,service.type,source.address,source.as.number,source.as.organization.name,source.as.organization.name.text,source.geo.city_name,source.geo.continent_name,source.geo.country_iso_code,source.geo.country_name,source.geo.location,source.geo.region_iso_code,source.geo.region_name,source.ip,traefik.access.geoip.city_name,traefik.access.geoip.continent_name,traefik.access.geoip.country_iso_code,traefik.access.geoip.location,traefik.access.geoip.region_iso_code,traefik.access.geoip.region_name,user.audit.id,user.effective.group.id,user.effective.id,user.effective.name,user.effective.name.text,user.filesystem.group.id,user.filesystem.id,user.group.id,user.id,user.name,user.name.text,user.owner.group.id,user.owner.id,user.saved.group.id,user.saved.id,user.terminal
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,root,Debian-exim,root,Debian-exim,root,Debian-exim,-,-,Debian-exim,root,connect,root,4,7f1845023c54,10,fffffffffffffe7d,x86_64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,"network_connect_4""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,468",42,-,yes,42,(none),-,1.12.0,syscall,process,auditd.log,event,"type=SYSCALL msg=audit(1666625341.741:484468): arch=c000003e syscall=42 success=yes exit=0 a0=4 a1=7f1845023c54 a2=10 a3=fffffffffffffe7d items=0 ppid=238835 pid=256595 auid=0 uid=0 gid=106 euid=0 suid=0 fsuid=0 egid=106 sgid=106 fsgid=106 tty=(none) ses=42 comm=""exim4"" exe=""/usr/sbin/exim4"" subj=? key=""network_connect_4""ARCH=x86_64 SYSCALL=connect AUID=""root"" UID=""root"" GID=""Debian-exim"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""Debian-exim"" SGID=""Debian-exim"" FSGID=""Debian-exim""",-,info,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,egress,-,-,/usr/sbin/exim4,/usr/sbin/exim4,0,exim4,exim4,"238,835","256,595",auditd,0,106,0,-,-,106,0,106,0,-,-,-,-,106,0,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/usr/sbin/exim4^@-Mc^@1omzNt-0014kc-Ne,-,-,-,-,"484,468",-,-,-,-,-,-,1.12.0,proctitle,-,auditd.log,event,type=PROCTITLE msg=audit(1666625341.741:484468): proctitle=2F7573722F7362696E2F6578696D34002D4D6300316F6D7A4E742D303031346B632D4E65,-,-,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,468",-,unconfined,-,-,-,-,1.12.0,unknown[1420],-,auditd.log,event,type=UNKNOWN[1420] msg=audit(1666625341.741:484468): subj_apparmor=unconfined,-,-,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,root,Debian-exim,root,Debian-exim,root,Debian-exim,-,-,Debian-exim,root,socket,root,2,80802,0,1,x86_64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,469",42,-,yes,41,(none),-,1.12.0,syscall,process,auditd.log,event,"type=SYSCALL msg=audit(1666625341.741:484469): arch=c000003e syscall=41 success=yes exit=4 a0=2 a1=80802 a2=0 a3=1 items=0 ppid=238835 pid=256595 auid=0 uid=0 gid=106 euid=0 suid=0 fsuid=0 egid=106 sgid=106 fsgid=106 tty=(none) ses=42 comm=""exim4"" exe=""/usr/sbin/exim4"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""root"" UID=""root"" GID=""Debian-exim"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""Debian-exim"" SGID=""Debian-exim"" FSGID=""Debian-exim""",-,info,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,/usr/sbin/exim4,/usr/sbin/exim4,4,exim4,exim4,"238,835","256,595",auditd,0,106,0,-,-,106,0,106,0,-,-,-,-,106,0,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/usr/sbin/exim4^@-Mc^@1omzNt-0014kc-Ne,-,-,-,-,"484,469",-,-,-,-,-,-,1.12.0,proctitle,-,auditd.log,event,type=PROCTITLE msg=audit(1666625341.741:484469): proctitle=2F7573722F7362696E2F6578696D34002D4D6300316F6D7A4E742D303031346B632D4E65,-,-,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,469",-,unconfined,-,-,-,-,1.12.0,unknown[1420],-,auditd.log,event,type=UNKNOWN[1420] msg=audit(1666625341.741:484469): subj_apparmor=unconfined,-,-,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,root,Debian-exim,root,Debian-exim,root,Debian-exim,-,-,Debian-exim,root,connect,root,4,7f1845023c54,10,7ffdabcffa04,x86_64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,"network_connect_4""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,470",42,-,yes,42,(none),-,1.12.0,syscall,process,auditd.log,event,"type=SYSCALL msg=audit(1666625341.741:484470): arch=c000003e syscall=42 success=yes exit=0 a0=4 a1=7f1845023c54 a2=10 a3=7ffdabcffa04 items=0 ppid=238835 pid=256595 auid=0 uid=0 gid=106 euid=0 suid=0 fsuid=0 egid=106 sgid=106 fsgid=106 tty=(none) ses=42 comm=""exim4"" exe=""/usr/sbin/exim4"" subj=? key=""network_connect_4""ARCH=x86_64 SYSCALL=connect AUID=""root"" UID=""root"" GID=""Debian-exim"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""Debian-exim"" SGID=""Debian-exim"" FSGID=""Debian-exim""",-,info,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,egress,-,-,/usr/sbin/exim4,/usr/sbin/exim4,0,exim4,exim4,"238,835","256,595",auditd,0,106,0,-,-,106,0,106,0,-,-,-,-,106,0,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/usr/sbin/exim4^@-Mc^@1omzNt-0014kc-Ne,-,-,-,-,"484,470",-,-,-,-,-,-,1.12.0,proctitle,-,auditd.log,event,type=PROCTITLE msg=audit(1666625341.741:484470): proctitle=2F7573722F7362696E2F6578696D34002D4D6300316F6D7A4E742D303031346B632D4E65,-,-,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,470",-,unconfined,-,-,-,-,1.12.0,unknown[1420],-,auditd.log,event,type=UNKNOWN[1420] msg=audit(1666625341.741:484470): subj_apparmor=unconfined,-,-,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,unset,root,root,root,root,root,-,-,root,root,socket,root,2,80802,0,0,x86_64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,471",4294967295,-,yes,41,(none),-,1.12.0,syscall,process,auditd.log,event,"type=SYSCALL msg=audit(1666625341.741:484471): arch=c000003e syscall=41 success=yes exit=126 a0=2 a1=80802 a2=0 a3=0 items=0 ppid=1 pid=1354 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""dockerd"" exe=""/usr/bin/dockerd"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",-,info,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,/usr/bin/dockerd,/usr/bin/dockerd,126,dockerd,dockerd,1,"1,354",auditd,4294967295,0,0,-,-,0,0,0,0,-,-,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/usr/bin/dockerd^@-H^@fd://^@--containerd=/run/containerd/containerd.sock,-,-,-,-,"484,471",-,-,-,-,-,-,1.12.0,proctitle,-,auditd.log,event,type=PROCTITLE msg=audit(1666625341.741:484471): proctitle=2F7573722F62696E2F646F636B657264002D480066643A2F2F002D2D636F6E7461696E6572643D2F72756E2F636F6E7461696E6572642F636F6E7461696E6572642E736F636B,-,-,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,471",-,unconfined,-,-,-,-,1.12.0,unknown[1420],-,auditd.log,event,type=UNKNOWN[1420] msg=audit(1666625341.741:484471): subj_apparmor=unconfined,-,-,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,unset,root,root,root,root,root,-,-,root,root,connect,root,7e,c00061780c,10,7fefa8564780,x86_64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,"network_connect_4""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,472",4294967295,-,yes,42,(none),-,1.12.0,syscall,process,auditd.log,event,"type=SYSCALL msg=audit(1666625341.741:484472): arch=c000003e syscall=42 success=yes exit=0 a0=7e a1=c00061780c a2=10 a3=7fefa8564780 items=0 ppid=1 pid=1354 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""dockerd"" exe=""/usr/bin/dockerd"" subj=? key=""network_connect_4""ARCH=x86_64 SYSCALL=connect AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",-,info,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,egress,-,-,/usr/bin/dockerd,/usr/bin/dockerd,0,dockerd,dockerd,1,"1,354",auditd,4294967295,0,0,-,-,0,0,0,0,-,-,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/usr/bin/dockerd^@-H^@fd://^@--containerd=/run/containerd/containerd.sock,-,-,-,-,"484,472",-,-,-,-,-,-,1.12.0,proctitle,-,auditd.log,event,type=PROCTITLE msg=audit(1666625341.741:484472): proctitle=2F7573722F62696E2F646F636B657264002D480066643A2F2F002D2D636F6E7461696E6572643D2F72756E2F636F6E7461696E6572642F636F6E7461696E6572642E736F636B,-,-,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.741",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,472",-,unconfined,-,-,-,-,1.12.0,unknown[1420],-,auditd.log,event,type=UNKNOWN[1420] msg=audit(1666625341.741:484472): subj_apparmor=unconfined,-,-,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.733",dvwa_web,root,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,pam_permit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,PAM:setcred,-,-,-,-,-,-,CRED_DISP,-,-,"484,465",42,-,-,-,-,0,1.12.0,disposed-credentials,authentication,auditd.log,event,"type=CRED_DISP msg=audit(1666625341.733:484465): pid=256591 uid=0 auid=0 ses=42 subj=? msg='op=PAM:setcred grantors=pam_permit acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'UID=""root"" AUID=""root""","success'UID=""root",info,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,/usr/sbin/cron,/usr/sbin/cron,-,-,-,-,"256,591",auditd,0,-,-,root,root,-,-,-,0,root,root,-,-,-,-,cron,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.733",dvwa_web,root,root,root,root,root,root,-,-,root,root,sendto,root,3,7ffef08bd230,80,0,x86_64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,(null)ARCH=x86_64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,465",42,-,yes,44,(none),-,1.12.0,syscall,process,auditd.log,event,"type=SYSCALL msg=audit(1666625341.733:484465): arch=c000003e syscall=44 success=yes exit=128 a0=3 a1=7ffef08bd230 a2=80 a3=0 items=0 ppid=256155 pid=256591 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=42 comm=""cron"" exe=""/usr/sbin/cron"" subj=? key=(null)ARCH=x86_64 SYSCALL=sendto AUID=""root"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",-,info,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,egress,-,-,/usr/sbin/cron,/usr/sbin/cron,128,cron,cron,"256,155","256,591",auditd,0,0,0,-,-,0,0,0,0,-,-,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.733",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/usr/sbin/CRON,-,-,-,-,"484,465",-,-,-,-,-,-,1.12.0,proctitle,-,auditd.log,event,"type=PROCTITLE msg=audit(1666625341.733:484465): proctitle=""/usr/sbin/CRON""",-,-,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.733",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,465",-,unconfined,-,-,-,-,1.12.0,unknown[1420],-,auditd.log,event,type=UNKNOWN[1420] msg=audit(1666625341.733:484465): subj_apparmor=unconfined,-,-,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.733",dvwa_web,root,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"pam_loginuid,pam_env,pam_env,pam_permit,pam_unix,pam_limits",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,PAM:session_close,-,-,-,-,-,-,USER_END,-,-,"484,466",42,-,-,-,-,0,1.12.0,ended-session,session,auditd.log,event,"type=USER_END msg=audit(1666625341.733:484466): pid=256591 uid=0 auid=0 ses=42 subj=? msg='op=PAM:session_close grantors=pam_loginuid,pam_env,pam_env,pam_permit,pam_unix,pam_limits acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'UID=""root"" AUID=""root""","success'UID=""root",end,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,-,-,-,/usr/sbin/cron,/usr/sbin/cron,-,-,-,-,"256,591",auditd,0,-,-,root,root,-,-,-,0,root,root,-,-,-,-,cron,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2022 @ 23:29:01.733",dvwa_web,root,root,root,root,root,root,-,-,root,root,sendto,root,3,7ffef08bd230,b8,0,x86_64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,(null)ARCH=x86_64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"484,466",42,-,yes,44,(none),-,1.12.0,syscall,process,auditd.log,event,"type=SYSCALL msg=audit(1666625341.733:484466): arch=c000003e syscall=44 success=yes exit=184 a0=3 a1=7ffef08bd230 a2=b8 a3=0 items=0 ppid=256155 pid=256591 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=42 comm=""cron"" exe=""/usr/sbin/cron"" subj=? key=(null)ARCH=x86_64 SYSCALL=sendto AUID=""root"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",-,info,log,x86_64,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),log,egress,-,-,/usr/sbin/cron,/usr/sbin/cron,184,cron,cron,"256,155","256,591",auditd,0,0,0,-,-,0,0,0,0,-,-,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,
