,@timestamp,agent.name,destination.bytes,destination.ip,destination.packets,destination.port,event.action,event.dataset,event.end,event.start,event.type,flow.final,host.mac,host.os.name,host.os.version,network.bytes,network.packets,network.type,source.bytes,source.ip,source.packets,source.port,type
156,"Oct 25, 2022 @ 01:17:30.498",webserver,280B,172.17.0.4,4,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:30.681","Oct 25, 2022 @ 01:16:00.471","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),562B,8,ipv4,282B,192.168.106.130,4,40622,flow
157,"Oct 25, 2022 @ 01:17:30.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:55.161","Oct 25, 2022 @ 01:16:44.961","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53032,flow
158,"Oct 25, 2022 @ 01:17:30.498",webserver,212B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:38.841","Oct 25, 2022 @ 01:16:06.611","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),874B,12,ipv4,662B,192.168.106.130,9,40632,flow
159,"Oct 25, 2022 @ 01:17:30.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:17:15.051","Oct 25, 2022 @ 01:17:04.851",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53050,flow
160,"Oct 25, 2022 @ 01:17:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:44.961","Oct 25, 2022 @ 01:16:34.762",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53024,flow
161,"Oct 25, 2022 @ 01:17:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:34.762","Oct 25, 2022 @ 01:16:27.602",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53016,flow
162,"Oct 25, 2022 @ 01:17:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:17:15.051","Oct 25, 2022 @ 01:17:15.051",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),440B,7,ipv4,264B,172.17.0.4,4,53058,flow
163,"Oct 25, 2022 @ 01:17:20.498",webserver,212B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:38.841","Oct 25, 2022 @ 01:16:06.611",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),874B,12,ipv4,662B,192.168.106.130,9,40632,flow
164,"Oct 25, 2022 @ 01:17:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:17:15.051","Oct 25, 2022 @ 01:17:04.851",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53050,flow
165,"Oct 25, 2022 @ 01:17:20.498",webserver,250B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:35.272","Oct 25, 2022 @ 01:16:03.031",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),980B,13,ipv4,730B,192.168.106.130,10,40624,flow
166,"Oct 25, 2022 @ 01:17:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:17:04.851","Oct 25, 2022 @ 01:16:55.161",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53042,flow
167,"Oct 25, 2022 @ 01:17:20.498",webserver,212B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:47.002","Oct 25, 2022 @ 01:16:14.771",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),874B,12,ipv4,662B,192.168.106.130,9,40642,flow
168,"Oct 25, 2022 @ 01:17:20.498",webserver,280B,172.17.0.4,4,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:30.681","Oct 25, 2022 @ 01:16:00.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),562B,8,ipv4,282B,192.168.106.130,4,40622,flow
169,"Oct 25, 2022 @ 01:17:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:55.161","Oct 25, 2022 @ 01:16:44.961",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53032,flow
170,"Oct 25, 2022 @ 01:17:10.498",webserver,280B,172.17.0.4,4,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:30.681","Oct 25, 2022 @ 01:16:00.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),562B,8,ipv4,282B,192.168.106.130,4,40622,flow
171,"Oct 25, 2022 @ 01:17:10.498",webserver,212B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:38.841","Oct 25, 2022 @ 01:16:06.611",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),874B,12,ipv4,662B,192.168.106.130,9,40632,flow
172,"Oct 25, 2022 @ 01:17:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:34.762","Oct 25, 2022 @ 01:16:27.602",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53016,flow
173,"Oct 25, 2022 @ 01:17:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:55.161","Oct 25, 2022 @ 01:16:44.961",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53032,flow
174,"Oct 25, 2022 @ 01:17:10.498",webserver,212B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:47.002","Oct 25, 2022 @ 01:16:14.771",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),874B,12,ipv4,662B,192.168.106.130,9,40642,flow
175,"Oct 25, 2022 @ 01:17:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:17:04.851","Oct 25, 2022 @ 01:16:55.161",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53042,flow
176,"Oct 25, 2022 @ 01:17:10.498",webserver,250B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:35.272","Oct 25, 2022 @ 01:16:03.031",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),980B,13,ipv4,730B,192.168.106.130,10,40624,flow
177,"Oct 25, 2022 @ 01:17:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:44.961","Oct 25, 2022 @ 01:16:34.762",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53024,flow
178,"Oct 25, 2022 @ 01:17:10.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:17:04.851","Oct 25, 2022 @ 01:17:04.851",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,53050,flow
179,"Oct 25, 2022 @ 01:17:00.498",webserver,212B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:38.841","Oct 25, 2022 @ 01:16:06.611",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),874B,12,ipv4,662B,192.168.106.130,9,40632,flow
180,"Oct 25, 2022 @ 01:17:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:55.161","Oct 25, 2022 @ 01:16:44.961",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53032,flow
181,"Oct 25, 2022 @ 01:17:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:17.332","Oct 25, 2022 @ 01:16:07.631","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52998,flow
182,"Oct 25, 2022 @ 01:17:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:34.762","Oct 25, 2022 @ 01:16:27.602",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53016,flow
183,"Oct 25, 2022 @ 01:17:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:07.632","Oct 25, 2022 @ 01:15:57.412","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52982,flow
184,"Oct 25, 2022 @ 01:17:00.498",webserver,280B,172.17.0.4,4,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:30.681","Oct 25, 2022 @ 01:16:00.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),562B,8,ipv4,282B,192.168.106.130,4,40622,flow
185,"Oct 25, 2022 @ 01:17:00.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:55.161","Oct 25, 2022 @ 01:16:55.161",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,53042,flow
186,"Oct 25, 2022 @ 01:17:00.498",webserver,212B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:47.002","Oct 25, 2022 @ 01:16:14.771",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),874B,12,ipv4,662B,192.168.106.130,9,40642,flow
187,"Oct 25, 2022 @ 01:17:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:27.602","Oct 25, 2022 @ 01:16:17.332","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53008,flow
188,"Oct 25, 2022 @ 01:17:00.498",webserver,250B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:35.272","Oct 25, 2022 @ 01:16:03.031",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),980B,13,ipv4,730B,192.168.106.130,10,40624,flow
189,"Oct 25, 2022 @ 01:17:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:44.961","Oct 25, 2022 @ 01:16:34.762",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53024,flow
190,"Oct 25, 2022 @ 01:16:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:17.332","Oct 25, 2022 @ 01:16:07.631",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52998,flow
191,"Oct 25, 2022 @ 01:16:50.498",webserver,250B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:35.272","Oct 25, 2022 @ 01:16:03.031",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),980B,13,ipv4,730B,192.168.106.130,10,40624,flow
192,"Oct 25, 2022 @ 01:16:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:44.961","Oct 25, 2022 @ 01:16:34.762",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53024,flow
193,"Oct 25, 2022 @ 01:16:50.498",webserver,212B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:38.841","Oct 25, 2022 @ 01:16:06.611",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),874B,12,ipv4,662B,192.168.106.130,9,40632,flow
194,"Oct 25, 2022 @ 01:16:50.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:44.961","Oct 25, 2022 @ 01:16:44.961",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,53032,flow
195,"Oct 25, 2022 @ 01:16:50.498",webserver,280B,172.17.0.4,4,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:30.681","Oct 25, 2022 @ 01:16:00.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),562B,8,ipv4,282B,192.168.106.130,4,40622,flow
196,"Oct 25, 2022 @ 01:16:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:27.602","Oct 25, 2022 @ 01:16:17.332",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53008,flow
197,"Oct 25, 2022 @ 01:16:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:07.632","Oct 25, 2022 @ 01:15:57.412",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52982,flow
198,"Oct 25, 2022 @ 01:16:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:34.762","Oct 25, 2022 @ 01:16:27.602",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53016,flow
199,"Oct 25, 2022 @ 01:16:50.498",webserver,212B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:47.002","Oct 25, 2022 @ 01:16:14.771",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),874B,12,ipv4,662B,192.168.106.130,9,40642,flow
200,"Oct 25, 2022 @ 01:16:40.498",webserver,250B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:35.272","Oct 25, 2022 @ 01:16:03.031",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),980B,13,ipv4,730B,192.168.106.130,10,40624,flow
201,"Oct 25, 2022 @ 01:16:40.498",webserver,-,172.17.0.4,-,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:30.681","Oct 25, 2022 @ 01:16:14.771",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),380B,5,ipv4,380B,192.168.106.130,5,40642,flow
202,"Oct 25, 2022 @ 01:16:40.498",webserver,280B,172.17.0.4,4,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:30.681","Oct 25, 2022 @ 01:16:00.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),562B,8,ipv4,282B,192.168.106.130,4,40622,flow
203,"Oct 25, 2022 @ 01:16:40.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:34.762","Oct 25, 2022 @ 01:16:34.762",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,53024,flow
204,"Oct 25, 2022 @ 01:16:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:34.762","Oct 25, 2022 @ 01:16:27.602",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53016,flow
205,"Oct 25, 2022 @ 01:16:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:07.632","Oct 25, 2022 @ 01:15:57.412",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52982,flow
206,"Oct 25, 2022 @ 01:16:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:17.332","Oct 25, 2022 @ 01:16:07.631",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52998,flow
207,"Oct 25, 2022 @ 01:16:40.498",webserver,212B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:38.841","Oct 25, 2022 @ 01:16:06.611",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),874B,12,ipv4,662B,192.168.106.130,9,40632,flow
208,"Oct 25, 2022 @ 01:16:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:27.602","Oct 25, 2022 @ 01:16:17.332",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53008,flow
209,"Oct 25, 2022 @ 01:16:30.497",webserver,144B,172.17.0.4,2,16919,network_flow,flow,"Oct 25, 2022 @ 01:15:58.941","Oct 25, 2022 @ 01:15:58.941","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),356B,5,ipv4,212B,192.168.106.130,3,40620,flow
210,"Oct 25, 2022 @ 01:16:30.497",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:37.492","Oct 25, 2022 @ 01:15:27.291","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52954,flow
211,"Oct 25, 2022 @ 01:16:30.497",webserver,-,172.17.0.4,-,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:21.941","Oct 25, 2022 @ 01:16:14.771",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),304B,4,ipv4,304B,192.168.106.130,4,40642,flow
212,"Oct 25, 2022 @ 01:16:30.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:27.602","Oct 25, 2022 @ 01:16:17.332",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,53008,flow
213,"Oct 25, 2022 @ 01:16:30.497",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:27.602","Oct 25, 2022 @ 01:16:27.602",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,53016,flow
214,"Oct 25, 2022 @ 01:16:30.497",webserver,928B,172.17.0.4,12,16919,network_flow,flow,"Oct 25, 2022 @ 01:15:57.412","Oct 25, 2022 @ 01:15:47.701","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1.9KB,27,ipv4,1KB,192.168.106.130,15,40606,flow
215,"Oct 25, 2022 @ 01:16:30.497",webserver,-,172.17.0.4,-,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:22.451","Oct 25, 2022 @ 01:16:06.611",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),380B,5,ipv4,380B,192.168.106.130,5,40632,flow
216,"Oct 25, 2022 @ 01:16:30.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:57.412","Oct 25, 2022 @ 01:15:47.701","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52972,flow
217,"Oct 25, 2022 @ 01:16:30.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:07.632","Oct 25, 2022 @ 01:15:57.412",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52982,flow
218,"Oct 25, 2022 @ 01:16:30.497",webserver,212B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:02.001","Oct 25, 2022 @ 01:16:00.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),494B,7,ipv4,282B,192.168.106.130,4,40622,flow
219,"Oct 25, 2022 @ 01:16:30.497",webserver,-,172.17.0.4,-,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:18.351","Oct 25, 2022 @ 01:16:03.031",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),380B,5,ipv4,380B,192.168.106.130,5,40624,flow
220,"Oct 25, 2022 @ 01:16:30.497",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:47.701","Oct 25, 2022 @ 01:15:37.491","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52962,flow
221,"Oct 25, 2022 @ 01:16:30.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:17.332","Oct 25, 2022 @ 01:16:07.631",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52998,flow
222,"Oct 25, 2022 @ 01:16:20.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:37.492","Oct 25, 2022 @ 01:15:27.291",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52954,flow
223,"Oct 25, 2022 @ 01:16:20.498",webserver,212B,172.17.0.4,3,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:02.001","Oct 25, 2022 @ 01:16:00.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),494B,7,ipv4,282B,192.168.106.130,4,40622,flow
224,"Oct 25, 2022 @ 01:16:20.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:47.701","Oct 25, 2022 @ 01:15:37.491",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52962,flow
225,"Oct 25, 2022 @ 01:16:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:17.332","Oct 25, 2022 @ 01:16:07.631",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52998,flow
226,"Oct 25, 2022 @ 01:16:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:07.632","Oct 25, 2022 @ 01:15:57.412",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52982,flow
227,"Oct 25, 2022 @ 01:16:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:15:57.412","Oct 25, 2022 @ 01:15:47.701",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52972,flow
228,"Oct 25, 2022 @ 01:16:20.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:16:17.332","Oct 25, 2022 @ 01:16:17.332",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,53008,flow
229,"Oct 25, 2022 @ 01:16:20.498",webserver,928B,172.17.0.4,12,16919,network_flow,flow,"Oct 25, 2022 @ 01:15:57.412","Oct 25, 2022 @ 01:15:47.701",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1.9KB,27,ipv4,1KB,192.168.106.130,15,40606,flow
230,"Oct 25, 2022 @ 01:16:20.498",webserver,-,172.17.0.4,-,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:17.832","Oct 25, 2022 @ 01:16:14.771",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),228B,3,ipv4,228B,192.168.106.130,3,40642,flow
231,"Oct 25, 2022 @ 01:16:20.498",webserver,-,172.17.0.4,-,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:18.351","Oct 25, 2022 @ 01:16:03.031",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),380B,5,ipv4,380B,192.168.106.130,5,40624,flow
232,"Oct 25, 2022 @ 01:16:20.498",webserver,-,172.17.0.4,-,16919,network_flow,flow,"Oct 25, 2022 @ 01:16:13.752","Oct 25, 2022 @ 01:16:06.611",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),304B,4,ipv4,304B,192.168.106.130,4,40632,flow
233,"Oct 25, 2022 @ 01:16:20.498",webserver,144B,172.17.0.4,2,16919,network_flow,flow,"Oct 25, 2022 @ 01:15:58.941","Oct 25, 2022 @ 01:15:58.941",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),356B,5,ipv4,212B,192.168.106.130,3,40620,flow
