"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","event.action","event.category","event.dataset","event.ingested","event.kind","event.module","event.outcome","event.timezone","event.type","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",message,"process.name","process.name.text","process.pid","related.hosts","related.ip","related.user","service.type","source.ip","source.port","system.auth.ssh.event","system.auth.ssh.method","system.auth.sudo.command","system.auth.sudo.pwd","system.auth.sudo.tty","system.auth.sudo.user",tags,"user.effective.name","user.effective.name.text","user.id","user.name","user.name.text"
"Oct 24, 2022 @ 06:19:28.000",f6EmCoQBnzfJo7CMDVOn,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:19:36.870",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","12,478","pam_unix(sudo:session): session closed for user root",sudo,sudo,287,hostB,"-",root,system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 24, 2022 @ 06:19:20.000",D6ElCoQBnzfJo7CM01ML,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:19:21.865",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","11,941","-",sudo,sudo,285,hostB,"-","hannah, root",system,"-","-","-","-","/bin/cat hosts.allow","/etc","pts/0",root,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",root,root,"-",hannah,hannah
"Oct 24, 2022 @ 06:19:20.000",EKElCoQBnzfJo7CM01ML,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:19:21.866",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","12,049","pam_unix(sudo:session): session opened for user root(uid=0) by hannah(uid=1002)",sudo,sudo,285,hostB,"-","hannah, root(uid=0)",system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",1002,hannah,hannah
"Oct 24, 2022 @ 06:19:20.000",NqElCoQBnzfJo7CM5lOU,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:19:26.867",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","12,162","pam_unix(sudo:session): session closed for user root",sudo,sudo,285,hostB,"-",root,system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 24, 2022 @ 06:19:11.000",7qElCoQBnzfJo7CMy1I7,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:19:19.866",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","11,855","pam_unix(sudo:session): session closed for user root",sudo,sudo,280,hostB,"-",root,system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 24, 2022 @ 06:19:11.000",zaElCoQBnzfJo7CMt1Kx,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:19:14.864",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","11,643","-",sudo,sudo,280,hostB,"-","hannah, root",system,"-","-","-","-","/bin/ls -al","/etc","pts/0",root,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",root,root,"-",hannah,hannah
"Oct 24, 2022 @ 06:19:11.000",zqElCoQBnzfJo7CMt1Kx,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:19:14.864",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","11,742","pam_unix(sudo:session): session opened for user root(uid=0) by hannah(uid=1002)",sudo,sudo,280,hostB,"-","hannah, root(uid=0)",system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",1002,hannah,hannah
"Oct 24, 2022 @ 06:19:01.000",paElCoQBnzfJo7CMnFJa,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:19:07.865",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","11,341","-",sudo,sudo,276,hostB,"-","hannah, root",system,"-","-","-","-","/bin/ls","/home/hannah","pts/0",root,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",root,root,"-",hannah,hannah
"Oct 24, 2022 @ 06:19:01.000",pqElCoQBnzfJo7CMnFJa,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:19:07.866",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","11,444","pam_unix(sudo:session): session opened for user root(uid=0) by hannah(uid=1002)",sudo,sudo,276,hostB,"-","hannah, root(uid=0)",system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",1002,hannah,hannah
"Oct 24, 2022 @ 06:19:01.000",xaElCoQBnzfJo7CMr1Le,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:19:12.862",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","11,557","pam_unix(sudo:session): session closed for user root",sudo,sudo,276,hostB,"-",root,system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 24, 2022 @ 06:18:58.000",oaElCoQBnzfJo7CMnFJa,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","ssh_login","authentication, session","system.auth","Oct 24, 2022 @ 06:19:07.863",event,system,success,"+00:00","authentication_success, info",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","10,863","-",sshd,sshd,263,hostB,"10.0.0.2",hannah,system,"10.0.0.2","56,448",Accepted,password,"-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",hannah,hannah
"Oct 24, 2022 @ 06:18:58.000",oqElCoQBnzfJo7CMnFJa,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:19:07.864",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","10,955","pam_unix(sshd:session): session opened for user hannah(uid=1002) by (uid=0)",sshd,sshd,263,hostB,"-","hannah(uid=1002)",system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","hannah(uid=1002)","hannah(uid=1002)",0,"(empty)","(empty)"
"Oct 24, 2022 @ 06:18:58.000",o6ElCoQBnzfJo7CMnFJa,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:19:07.864",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","11,064","pam_limits(sshd:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",sshd,sshd,263,hostB,"-","-",system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 24, 2022 @ 06:18:58.000",pKElCoQBnzfJo7CMnFJa,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:19:07.865",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","11,213","pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd,sshd,263,hostB,"-","-",system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-","-","-"
"Oct 24, 2022 @ 06:17:48.000",qqEkCoQBnzfJo7CMilDb,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:57.850",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","10,779","pam_unix(su:session): session closed for user albert",su,su,220,hostB,"-",albert,system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",albert,albert
"Oct 24, 2022 @ 06:17:44.000",ZqEkCoQBnzfJo7CMW1D3,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:45.847",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","10,479","-",sudo,sudo,242,hostB,"-","albert, root",system,"-","-","-","-","/bin/ls -al","/home/albert","pts/0",root,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",root,root,"-",albert,albert
"Oct 24, 2022 @ 06:17:44.000",Z6EkCoQBnzfJo7CMW1D3,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:45.847",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","10,586","pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo,sudo,242,hostB,"-","root(uid=0)",system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",1001,"(empty)","(empty)"
"Oct 24, 2022 @ 06:17:44.000",fqEkCoQBnzfJo7CMb1CB,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:50.848",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","10,693","pam_unix(sudo:session): session closed for user root",sudo,sudo,242,hostB,"-",root,system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 24, 2022 @ 06:17:36.000",PaEkCoQBnzfJo7CMUFA9,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:42.844",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","10,166","-",sudo,sudo,238,hostB,"-","albert, root",system,"-","-","-","-","/usr/bin/touch meow meow","/home/albert","pts/0",root,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",root,root,"-",albert,albert
"Oct 24, 2022 @ 06:17:36.000",PqEkCoQBnzfJo7CMUFA9,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:42.844",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","10,286","pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo,sudo,238,hostB,"-","root(uid=0)",system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",1001,"(empty)","(empty)"
"Oct 24, 2022 @ 06:17:36.000",ZaEkCoQBnzfJo7CMW1D3,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:45.846",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","10,393","pam_unix(sudo:session): session closed for user root",sudo,sudo,238,hostB,"-",root,system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 24, 2022 @ 06:17:22.000",26EkCoQBnzfJo7CMFU9e,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:27.773",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","9,860","-",sudo,sudo,235,hostB,"-","albert, root",system,"-","-","-","-","/bin/ls /etc/ssh/sshd_config","/","pts/0",root,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",root,root,"-",albert,albert
"Oct 24, 2022 @ 06:17:22.000",3KEkCoQBnzfJo7CMFU9e,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:27.774",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","9,973","pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo,sudo,235,hostB,"-","root(uid=0)",system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",1001,"(empty)","(empty)"
"Oct 24, 2022 @ 06:17:22.000","-qEkCoQBnzfJo7CMKE_o",".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:32.776",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","10,080","pam_unix(sudo:session): session closed for user root",sudo,sudo,235,hostB,"-",root,system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 24, 2022 @ 06:17:18.000","qaEjCoQBnzfJo7CM-k8E",".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:20.771",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","9,562","-",sudo,sudo,233,hostB,"-","albert, root",system,"-","-","-","-","/bin/ls /etc/ssh/ -l","/","pts/0",root,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",root,root,"-",albert,albert
"Oct 24, 2022 @ 06:17:18.000","qqEjCoQBnzfJo7CM-k8E",".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:20.772",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","9,667","pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo,sudo,233,hostB,"-","root(uid=0)",system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","root(uid=0)","root(uid=0)",1001,"(empty)","(empty)"
"Oct 24, 2022 @ 06:17:18.000","uaEkCoQBnzfJo7CMDU-L",".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:25.771",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","9,774","pam_unix(sudo:session): session closed for user root",sudo,sudo,233,hostB,"-",root,system,"-","-","-","-","-","-","-","-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb","-","-","-",root,root
"Oct 24, 2022 @ 06:17:13.000",jqEjCoQBnzfJo7CM9k8b,".ds-syslog-8.3.3-2022.10.22-000001","-","9e62cf87-8197-427d-ad0e-5f37b41cd535",hostB,"b538dadb-6c6e-4ed5-ac9e-3ddcfacd109b",hostB,filebeat,"8.3.3","1.12.0","-","-","system.auth","Oct 24, 2022 @ 06:17:19.769",event,system,"-","+00:00","-",auth,"x86_64",true,hostB,aad00724b7c789054c456a1963563f87,"10.0.0.3","02:42:0a:00:00:03",hostB,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/auth.log","9,267","-",sudo,sudo,229,hostB,"-","albert, root",system,"-","-","-","-","/bin/ls /etc/ssh/","/","pts/0",root,"_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",root,root,"-",albert,albert
