@timestamp,@version,@version.keyword,_id,_index,_score,agent.name,agent.name.keyword,destination.bytes,destination.ip,destination.ip.keyword,destination.packets,destination.port,event.action,event.action.keyword,event.dataset,event.dataset.keyword,event.end,event.start,event.type,event.type.keyword,flow.final,flow.id,flow.id.keyword,host.mac,host.mac.keyword,host.os.name,host.os.name.keyword,host.os.version,host.os.version.keyword,network.bytes,network.packets,network.type,network.type.keyword,source.bytes,source.ip,source.ip.keyword,source.packets,source.port,tags,tags.keyword,type,type.keyword
"Oct 25, 2022 @ 01:14:30.499",1,1,8eP9CoQB7xRA9XP5H30_,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:27.311","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qXLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qXLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52850,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:30.499",1,1,7-P9CoQB7xRA9XP5H30_,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:47.241","Oct 25, 2022 @ 01:13:37.531","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qXrOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qXrOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52858,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:30.499",1,1,_-P9CoQB7xRA9XP5H31A,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:57.451","Oct 25, 2022 @ 01:13:47.241","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qYLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qYLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52866,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:20.498",1,1,EOP8CoQB7xRA9XP5-H0w,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:14:17.351","Oct 25, 2022 @ 01:14:07.141",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qZTOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qZTOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52884,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:20.498",1,1,GOP8CoQB7xRA9XP5-H0w,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:14:17.351","Oct 25, 2022 @ 01:14:17.351",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qZ7OQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qZ7OQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,52894,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:20.498",1,1,HuP8CoQB7xRA9XP5-H0w,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:27.311",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qXLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qXLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52850,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:20.498",1,1,DuP8CoQB7xRA9XP5-H0s,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:57.451","Oct 25, 2022 @ 01:13:47.241",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qYLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qYLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52866,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:20.498",1,1,GuP8CoQB7xRA9XP5-H0w,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:47.241","Oct 25, 2022 @ 01:13:37.531",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qXrOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qXrOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52858,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:20.498",1,1,HeP8CoQB7xRA9XP5-H0w,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:14:07.651","Oct 25, 2022 @ 01:13:57.451",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qYzOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qYzOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52876,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:10.498",1,1,N-P8CoQB7xRA9XP50Xwf,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:14:07.651","Oct 25, 2022 @ 01:13:57.451",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qYzOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qYzOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52876,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:10.498",1,1,NuP8CoQB7xRA9XP50Xwf,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:14:07.141","Oct 25, 2022 @ 01:14:07.141",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qZTOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qZTOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,52884,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:10.498",1,1,OOP8CoQB7xRA9XP50Xwf,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:47.241","Oct 25, 2022 @ 01:13:37.531",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qXrOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qXrOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52858,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:10.498",1,1,NeP8CoQB7xRA9XP50Xwf,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:27.311",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qXLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qXLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52850,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:10.498",1,1,QuP8CoQB7xRA9XP50Xwg,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:57.451","Oct 25, 2022 @ 01:13:47.241",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qYLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qYLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52866,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:00.497",1,1,YOP8CoQB7xRA9XP5qnsM,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:57.451","Oct 25, 2022 @ 01:13:47.241",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qYLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qYLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52866,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:00.497",1,1,ZeP8CoQB7xRA9XP5qnsQ,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:17.591","Oct 25, 2022 @ 01:13:07.381","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qWLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qWLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52834,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:00.497",1,1,aOP8CoQB7xRA9XP5qnsQ,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:07.381","Oct 25, 2022 @ 01:12:57.181","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qVrOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qVrOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52826,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:00.497",1,1,ceP8CoQB7xRA9XP5qnsQ,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:27.311",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qXLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qXLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52850,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:00.497",1,1,Y-P8CoQB7xRA9XP5qnsQ,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:47.241","Oct 25, 2022 @ 01:13:37.531",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qXrOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qXrOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52858,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:00.497",1,1,auP8CoQB7xRA9XP5qnsQ,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:57.451","Oct 25, 2022 @ 01:13:57.451",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qYzOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qYzOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,52876,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:14:00.497",1,1,YuP8CoQB7xRA9XP5qnsQ,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:27.311","Oct 25, 2022 @ 01:13:17.591","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qWrOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qWrOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52842,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:50.498",1,1,geP8CoQB7xRA9XP5gnr_,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:17.591","Oct 25, 2022 @ 01:13:07.381",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qWLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qWLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52834,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:50.498",1,1,h-P8CoQB7xRA9XP5g3oA,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:47.241","Oct 25, 2022 @ 01:13:47.241",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qYLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qYLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,52866,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:50.498",1,1,ieP8CoQB7xRA9XP5g3oA,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:27.311","Oct 25, 2022 @ 01:13:17.591",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qWrOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qWrOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52842,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:50.498",1,1,i-P8CoQB7xRA9XP5g3oA,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:07.381","Oct 25, 2022 @ 01:12:57.181",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qVrOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qVrOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52826,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:50.498",1,1,fuP8CoQB7xRA9XP5gnr8,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:27.311",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qXLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qXLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52850,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:50.498",1,1,guP8CoQB7xRA9XP5gnr_,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:47.241","Oct 25, 2022 @ 01:13:37.531",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qXrOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qXrOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52858,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:40.498",1,1,qeP8CoQB7xRA9XP5W3nv,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:27.311","Oct 25, 2022 @ 01:13:17.591",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qWrOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qWrOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52842,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:40.498",1,1,p-P8CoQB7xRA9XP5W3nv,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:17.591","Oct 25, 2022 @ 01:13:07.381",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qWLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qWLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52834,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:40.498",1,1,o-P8CoQB7xRA9XP5W3nv,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:27.311",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qXLOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qXLOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52850,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:40.498",1,1,reP8CoQB7xRA9XP5W3nv,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:07.381","Oct 25, 2022 @ 01:12:57.181",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qVrOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qVrOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52826,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:40.498",1,1,peP8CoQB7xRA9XP5W3nv,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:37.531",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qXrOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qXrOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,52858,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:30.498",1,1,x-P8CoQB7xRA9XP5NHjg,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:12:47.461","Oct 25, 2022 @ 01:12:37.241","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qUjOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qUjOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52808,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:30.498",1,1,zOP8CoQB7xRA9XP5NHjg,packetbeat-2022.10.24,-,webserver,webserver,232B,192.168.106.130,192.168.106.130,4,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:12:57.181","Oct 25, 2022 @ 01:12:47.461","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qVDOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qVDOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),552B,9,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52816,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:13:30.498",1,1,xuP8CoQB7xRA9XP5NHjg,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:13:07.381","Oct 25, 2022 @ 01:12:57.181",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qVrOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qVrOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52826,beats_input_raw_event,beats_input_raw_event,flow,flow
