@timestamp,@version,@version.keyword,_id,_index,_score,agent.ephemeral_id,agent.ephemeral_id.keyword,agent.id,agent.id.keyword,agent.name,agent.name.keyword,agent.type,agent.type.keyword,agent.version,agent.version.keyword,dissect.commandslog.command,dissect.commandslog.command.keyword,dissect.commandslog.date,dissect.commandslog.date.keyword,dissect.commandslog.host-name,dissect.commandslog.host-name.keyword,dissect.commandslog.month,dissect.commandslog.month.keyword,dissect.commandslog.responsecode,dissect.commandslog.responsecode.keyword,dissect.commandslog.time,dissect.commandslog.time.keyword,dissect.commandslog.user,dissect.commandslog.user-hostaddress,dissect.commandslog.user-hostaddress.keyword,dissect.commandslog.user.keyword,dissect.commandslog.userid,dissect.commandslog.userid.keyword,ecs.version,ecs.version.keyword,event.original,event.original.keyword,host.architecture,host.architecture.keyword,host.containerized,host.hostname,host.hostname.keyword,host.id,host.id.keyword,host.ip,host.ip.keyword,host.mac,host.mac.keyword,host.name,host.name.keyword,host.os.codename,host.os.codename.keyword,host.os.family,host.os.family.keyword,host.os.kernel,host.os.kernel.keyword,host.os.name,host.os.name.keyword,host.os.platform,host.os.platform.keyword,host.os.type,host.os.type.keyword,host.os.version,host.os.version.keyword,input.type,input.type.keyword,log.file.path,log.file.path.keyword,log.offset,message,message.keyword,tags,tags.keyword
"Oct 23, 2022 @ 21:47:10.159",1,1,AhEZBYQBI4tpP0EsmSQ3,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,ls,ls,23,23,webserver,webserver,Oct,Oct,-a [0],-a [0],09:16:39,09:16:39,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:16:39 webserver wpuser: wpuser@172.17.0.1 [30445]: ls -a [0],Oct 23 09:16:39 webserver wpuser: wpuser@172.17.0.1 [30445]: ls -a [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"7,356",Oct 23 09:16:39 webserver wpuser: wpuser@172.17.0.1 [30445]: ls -a [0],Oct 23 09:16:39 webserver wpuser: wpuser@172.17.0.1 [30445]: ls -a [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,AxEZBYQBI4tpP0EsmSQ3,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,ls,ls,23,23,webserver,webserver,Oct,Oct,-la [0],-la [0],09:16:46,09:16:46,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:16:46 webserver wpuser: wpuser@172.17.0.1 [30445]: ls -la [0],Oct 23 09:16:46 webserver wpuser: wpuser@172.17.0.1 [30445]: ls -la [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"7,427",Oct 23 09:16:46 webserver wpuser: wpuser@172.17.0.1 [30445]: ls -la [0],Oct 23 09:16:46 webserver wpuser: wpuser@172.17.0.1 [30445]: ls -la [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,BBEZBYQBI4tpP0EsmSQ3,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,sudo,sudo,23,23,webserver,webserver,Oct,Oct,python3 beacon.py [0],python3 beacon.py [0],09:20:34,09:20:34,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:20:34 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],Oct 23 09:20:34 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"7,499",Oct 23 09:20:34 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],Oct 23 09:20:34 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,BREZBYQBI4tpP0EsmSQ3,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,ls,ls,23,23,webserver,webserver,Oct,Oct,[0],[0],09:20:35,09:20:35,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:20:35 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],Oct 23 09:20:35 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"7,587",Oct 23 09:20:35 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],Oct 23 09:20:35 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,YxEZBYQBI4tpP0EsmSZN,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,ls,ls,23,23,webserver,webserver,Oct,Oct,[0],[0],09:08:39,09:08:39,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:08:39 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],Oct 23 09:08:39 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"5,887",Oct 23 09:08:39 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],Oct 23 09:08:39 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,ZREZBYQBI4tpP0EsmSZN,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,python3,python3,23,23,webserver,webserver,Oct,Oct,beacon.py [0],beacon.py [0],09:09:04,09:09:04,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:09:04 webserver wpuser: wpuser@172.17.0.1 [30445]: python3 beacon.py [0],Oct 23 09:09:04 webserver wpuser: wpuser@172.17.0.1 [30445]: python3 beacon.py [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"5,955",Oct 23 09:09:04 webserver wpuser: wpuser@172.17.0.1 [30445]: python3 beacon.py [0],Oct 23 09:09:04 webserver wpuser: wpuser@172.17.0.1 [30445]: python3 beacon.py [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,ZxEZBYQBI4tpP0EsmSZN,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,sudo,sudo,23,23,webserver,webserver,Oct,Oct,python3 beacon.py [0],python3 beacon.py [0],09:09:10,09:09:10,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:09:10 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],Oct 23 09:09:10 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"6,038",Oct 23 09:09:10 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],Oct 23 09:09:10 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,aBEZBYQBI4tpP0EsmSZN,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,sudo,sudo,23,23,webserver,webserver,Oct,Oct,python3 beacon.py [0],python3 beacon.py [0],09:10:54,09:10:54,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:10:54 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],Oct 23 09:10:54 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"6,126",Oct 23 09:10:54 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],Oct 23 09:10:54 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,ahEZBYQBI4tpP0EsmSZN,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,ls,ls,23,23,webserver,webserver,Oct,Oct,[0],[0],09:10:56,09:10:56,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:10:56 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],Oct 23 09:10:56 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"6,214",Oct 23 09:10:56 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],Oct 23 09:10:56 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,axEZBYQBI4tpP0EsmSZN,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,mv,mv,23,23,webserver,webserver,Oct,Oct,wordpress_2022-10-23-08.sql db_data.sql [0],wordpress_2022-10-23-08.sql db_data.sql [0],09:11:40,09:11:40,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:11:40 webserver wpuser: wpuser@172.17.0.1 [30445]: mv wordpress_2022-10-23-08.sql db_data.sql [0],Oct 23 09:11:40 webserver wpuser: wpuser@172.17.0.1 [30445]: mv wordpress_2022-10-23-08.sql db_data.sql [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"6,282",Oct 23 09:11:40 webserver wpuser: wpuser@172.17.0.1 [30445]: mv wordpress_2022-10-23-08.sql db_data.sql [0],Oct 23 09:11:40 webserver wpuser: wpuser@172.17.0.1 [30445]: mv wordpress_2022-10-23-08.sql db_data.sql [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,bhEZBYQBI4tpP0EsmSZN,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,ls,ls,23,23,webserver,webserver,Oct,Oct,[0],[0],09:11:46,09:11:46,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:11:46 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],Oct 23 09:11:46 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"6,390",Oct 23 09:11:46 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],Oct 23 09:11:46 webserver wpuser: wpuser@172.17.0.1 [30445]: ls [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,cBEZBYQBI4tpP0EsmSZN,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,sudo,sudo,23,23,webserver,webserver,Oct,Oct,python3 beacon.py [0],python3 beacon.py [0],09:13:57,09:13:57,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:13:57 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],Oct 23 09:13:57 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"6,458",Oct 23 09:13:57 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],Oct 23 09:13:57 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,chEZBYQBI4tpP0EsmSZN,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,sudo,sudo,23,23,webserver,webserver,Oct,Oct,python3 beacon.py [130],python3 beacon.py [130],09:13:58,09:13:58,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:13:58 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [130],Oct 23 09:13:58 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [130],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"6,546",Oct 23 09:13:58 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [130],Oct 23 09:13:58 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [130],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,dREZBYQBI4tpP0EsmSZN,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,sudo,sudo,23,23,webserver,webserver,Oct,Oct,python3 beacon.py [0],python3 beacon.py [0],09:16:04,09:16:04,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:16:04 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],Oct 23 09:16:04 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"6,636",Oct 23 09:16:04 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],Oct 23 09:16:04 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 21:47:10.159",1,1,dxEZBYQBI4tpP0EsmSZN,filebeat-2022.10.23,-,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,a8f319bf-d9ca-4ede-b19e-08b58cb49ded,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,sudo,sudo,23,23,webserver,webserver,Oct,Oct,python3 beacon.py [130],python3 beacon.py [130],09:16:04,09:16:04,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[30445]:,[30445]:,8.0.0,8.0.0,Oct 23 09:16:04 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [130],Oct 23 09:16:04 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [130],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,"6,724",Oct 23 09:16:04 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [130],Oct 23 09:16:04 webserver wpuser: wpuser@172.17.0.1 [30445]: sudo python3 beacon.py [130],beats_input_codec_plain_applied,beats_input_codec_plain_applied
