,@timestamp,agent.name,client.bytes,client.ip,destination.bytes,destination.ip,event.dataset,event.end,event.start,event.type,host.mac,host.os.name,host.os.version,icmp.request.code,icmp.request.message,icmp.request.type,icmp.response.code,icmp.response.message,icmp.response.type,network.bytes,network.type,source.bytes,source.ip,status,type
78,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
79,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
80,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
81,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
82,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
83,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
84,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
85,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
86,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
87,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
88,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
89,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
90,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
91,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
92,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
93,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
94,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
95,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
96,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
97,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
98,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
99,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
100,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
101,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
102,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
103,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
104,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
105,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
106,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
107,"Oct 24, 2022 @ 13:25:36.996",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.996",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
108,"Oct 24, 2022 @ 13:25:36.986",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.986",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
109,"Oct 24, 2022 @ 13:25:36.916",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.916",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
110,"Oct 24, 2022 @ 13:25:36.916",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.916",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
111,"Oct 24, 2022 @ 13:25:36.916",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.916",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
112,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
113,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
114,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
115,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
116,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
117,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
118,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
119,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
120,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
121,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
122,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
123,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
124,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
125,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
126,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
127,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
128,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
129,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
130,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
131,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
132,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
133,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
134,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
135,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
136,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
137,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
138,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
139,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
140,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
141,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
142,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
143,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
144,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
145,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
146,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
147,"Oct 24, 2022 @ 13:25:36.906",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.906",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
148,"Oct 24, 2022 @ 13:25:36.836",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.836",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
149,"Oct 24, 2022 @ 13:25:36.836",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.836",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
150,"Oct 24, 2022 @ 13:25:36.836",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.836",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
151,"Oct 24, 2022 @ 13:25:36.836",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.836",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
152,"Oct 24, 2022 @ 13:25:36.836",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.836",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
153,"Oct 24, 2022 @ 13:25:36.836",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.836",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
154,"Oct 24, 2022 @ 13:25:36.836",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.836",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
155,"Oct 24, 2022 @ 13:25:36.836",webserver,84B,10.0.0.20,-,10.0.0.20,icmp,-,"Oct 24, 2022 @ 13:25:36.836",connection,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),1,DestinationUnreachable(Host),3,-,-,-,84B,ipv4,84B,10.0.0.20,Error,icmp
