@timestamp,Classification,Date,JobType,LogType,Month,Path,Time,User,host.os.version.keyword,log.file.path
"Oct 25, 2022 @ 23:08:05.394",MONITOR,25,CMD,CRON[2923]:,Oct,/usr/bin/config/checkAdmin.sh,15:08:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:08:05.394",MONITOR,25,CMD,CRON[2929]:,Oct,/usr/bin/config/checkDb.sh,15:08:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:08:05.394",MONITOR,25,CMD,CRON[2926]:,Oct,/usr/bin/config/checkElk.sh,15:08:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:08:05.394",MONITOR,25,CMD,CRON[2930]:,Oct,/usr/bin/config/checkDev.sh,15:08:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:07:11.383",MONITOR,25,CMD,CRON[2883]:,Oct,/usr/bin/config/checkAdmin.sh,15:07:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:07:11.383",MONITOR,25,CMD,CRON[2885]:,Oct,/usr/bin/config/checkDb.sh,15:07:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:07:11.383",MONITOR,25,CMD,CRON[2889]:,Oct,/usr/bin/config/checkElk.sh,15:07:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:07:11.383",MONITOR,25,CMD,CRON[2884]:,Oct,/usr/bin/config/checkDev.sh,15:07:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:07:11.383",SERVICE,25,CMD,CRON[2888]:,Oct,/usr/bin/config/rsyslog.sh,15:07:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:06:07.372",MONITOR,25,CMD,CRON[2844]:,Oct,/usr/bin/config/checkAdmin.sh,15:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:06:07.372",MONITOR,25,CMD,CRON[2845]:,Oct,/usr/bin/config/checkDb.sh,15:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:06:07.372",MONITOR,25,CMD,CRON[2849]:,Oct,/usr/bin/config/checkDev.sh,15:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:06:07.372",MONITOR,25,CMD,CRON[2848]:,Oct,/usr/bin/config/checkElk.sh,15:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:06:07.372",SERVICE,25,CMD,CRON[2852]:,Oct,/usr/bin/config/rsyslog.sh,15:06:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:05:03.361",MONITOR,25,CMD,CRON[2805]:,Oct,/usr/bin/config/checkDev.sh,15:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:05:03.361",MONITOR,25,CMD,CRON[2806]:,Oct,/usr/bin/config/checkAdmin.sh,15:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:05:03.361",SERVICE,25,CMD,CRON[2809]:,Oct,/usr/bin/config/rsyslog.sh,15:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:05:03.361",MONITOR,25,CMD,CRON[2813]:,Oct,/usr/bin/config/checkDb.sh,15:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:05:03.361",MONITOR,25,CMD,CRON[2816]:,Oct,/usr/bin/config/checkElk.sh,15:05:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:04:09.357",SERVICE,25,CMD,CRON[2766]:,Oct,/usr/bin/config/rsyslog.sh,15:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:04:09.357",MONITOR,25,CMD,CRON[2771]:,Oct,/usr/bin/config/checkDev.sh,15:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:04:09.357",MONITOR,25,CMD,CRON[2772]:,Oct,/usr/bin/config/checkElk.sh,15:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:04:09.357",MONITOR,25,CMD,CRON[2770]:,Oct,/usr/bin/config/checkAdmin.sh,15:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:04:09.356",MONITOR,25,CMD,CRON[2767]:,Oct,/usr/bin/config/checkDb.sh,15:04:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:03:05.336",MONITOR,25,CMD,CRON[2727]:,Oct,/usr/bin/config/checkAdmin.sh,15:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:03:05.336",MONITOR,25,CMD,CRON[2731]:,Oct,/usr/bin/config/checkDb.sh,15:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:03:05.336",MONITOR,25,CMD,CRON[2730]:,Oct,/usr/bin/config/checkElk.sh,15:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:03:05.336",MONITOR,25,CMD,CRON[2732]:,Oct,/usr/bin/config/checkDev.sh,15:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:03:05.336",SERVICE,25,CMD,CRON[2734]:,Oct,/usr/bin/config/rsyslog.sh,15:03:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:02:11.327",MONITOR,25,CMD,CRON[2689]:,Oct,/usr/bin/config/checkDev.sh,15:02:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:02:11.327",MONITOR,25,CMD,CRON[2688]:,Oct,/usr/bin/config/checkAdmin.sh,15:02:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:02:11.327",MONITOR,25,CMD,CRON[2690]:,Oct,/usr/bin/config/checkDb.sh,15:02:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:02:11.327",MONITOR,25,CMD,CRON[2691]:,Oct,/usr/bin/config/checkElk.sh,15:02:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:02:11.327",SERVICE,25,CMD,CRON[2703]:,Oct,/usr/bin/config/rsyslog.sh,15:02:02,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:01:07.319",SERVICE,25,CMD,CRON[2649]:,Oct,/usr/bin/config/rsyslog.sh,15:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:01:07.319",MONITOR,25,CMD,CRON[2650]:,Oct,/usr/bin/config/checkAdmin.sh,15:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:01:07.319",MONITOR,25,CMD,CRON[2651]:,Oct,/usr/bin/config/checkDev.sh,15:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:01:07.319",MONITOR,25,CMD,CRON[2654]:,Oct,/usr/bin/config/checkElk.sh,15:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:01:07.319",MONITOR,25,CMD,CRON[2658]:,Oct,/usr/bin/config/checkDb.sh,15:01:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:00:03.310",MONITOR,25,CMD,CRON[2610]:,Oct,/usr/bin/config/checkAdmin.sh,15:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:00:03.310",MONITOR,25,CMD,CRON[2613]:,Oct,/usr/bin/config/checkDb.sh,15:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:00:03.310",MONITOR,25,CMD,CRON[2614]:,Oct,/usr/bin/config/checkElk.sh,15:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:00:03.310",MONITOR,25,CMD,CRON[2615]:,Oct,/usr/bin/config/checkDev.sh,15:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 23:00:03.310",SERVICE,25,CMD,CRON[2617]:,Oct,/usr/bin/config/rsyslog.sh,15:00:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:59:09.302",MONITOR,25,CMD,CRON[2571]:,Oct,/usr/bin/config/checkAdmin.sh,14:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:59:09.302",SERVICE,25,CMD,CRON[2573]:,Oct,/usr/bin/config/rsyslog.sh,14:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:59:09.302",MONITOR,25,CMD,CRON[2572]:,Oct,/usr/bin/config/checkDev.sh,14:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:59:09.302",MONITOR,25,CMD,CRON[2578]:,Oct,/usr/bin/config/checkElk.sh,14:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:59:09.302",MONITOR,25,CMD,CRON[2579]:,Oct,/usr/bin/config/checkDb.sh,14:59:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:58:05.294",SERVICE,25,CMD,CRON[2532]:,Oct,/usr/bin/config/rsyslog.sh,14:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:58:05.294",MONITOR,25,CMD,CRON[2533]:,Oct,/usr/bin/config/checkAdmin.sh,14:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:58:05.294",MONITOR,25,CMD,CRON[2534]:,Oct,/usr/bin/config/checkDev.sh,14:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:58:05.294",MONITOR,25,CMD,CRON[2539]:,Oct,/usr/bin/config/checkDb.sh,14:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:58:05.294",MONITOR,25,CMD,CRON[2544]:,Oct,/usr/bin/config/checkElk.sh,14:58:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:57:11.289",MONITOR,25,CMD,CRON[2493]:,Oct,/usr/bin/config/checkElk.sh,14:57:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:57:11.289",MONITOR,25,CMD,CRON[2494]:,Oct,/usr/bin/config/checkDev.sh,14:57:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:57:11.289",MONITOR,25,CMD,CRON[2496]:,Oct,/usr/bin/config/checkAdmin.sh,14:57:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:57:11.289",MONITOR,25,CMD,CRON[2495]:,Oct,/usr/bin/config/checkDb.sh,14:57:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:57:11.289",SERVICE,25,CMD,CRON[2497]:,Oct,/usr/bin/config/rsyslog.sh,14:57:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:56:07.279",MONITOR,25,CMD,CRON[2455]:,Oct,/usr/bin/config/checkElk.sh,14:56:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:56:07.279",MONITOR,25,CMD,CRON[2457]:,Oct,/usr/bin/config/checkDb.sh,14:56:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:56:07.279",MONITOR,25,CMD,CRON[2461]:,Oct,/usr/bin/config/checkDev.sh,14:56:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:56:07.279",SERVICE,25,CMD,CRON[2467]:,Oct,/usr/bin/config/rsyslog.sh,14:56:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:56:07.278",MONITOR,25,CMD,CRON[2454]:,Oct,/usr/bin/config/checkAdmin.sh,14:56:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:55:03.270",MONITOR,25,CMD,CRON[2415]:,Oct,/usr/bin/config/checkAdmin.sh,14:55:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:55:03.270",MONITOR,25,CMD,CRON[2416]:,Oct,/usr/bin/config/checkDb.sh,14:55:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:55:03.270",MONITOR,25,CMD,CRON[2422]:,Oct,/usr/bin/config/checkDev.sh,14:55:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:55:03.270",SERVICE,25,CMD,CRON[2424]:,Oct,/usr/bin/config/rsyslog.sh,14:55:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:55:03.270",MONITOR,25,CMD,CRON[2419]:,Oct,/usr/bin/config/checkElk.sh,14:55:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:54:09.264",MONITOR,25,CMD,CRON[2378]:,Oct,/usr/bin/config/checkDev.sh,14:54:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:54:09.264",SERVICE,25,CMD,CRON[2377]:,Oct,/usr/bin/config/rsyslog.sh,14:54:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:54:09.264",MONITOR,25,CMD,CRON[2376]:,Oct,/usr/bin/config/checkAdmin.sh,14:54:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:54:09.264",MONITOR,25,CMD,CRON[2379]:,Oct,/usr/bin/config/checkElk.sh,14:54:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:54:09.264",MONITOR,25,CMD,CRON[2384]:,Oct,/usr/bin/config/checkDb.sh,14:54:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:53:05.256",MONITOR,25,CMD,CRON[2338]:,Oct,/usr/bin/config/checkDev.sh,14:53:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:53:05.256",SERVICE,25,CMD,CRON[2337]:,Oct,/usr/bin/config/rsyslog.sh,14:53:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:53:05.256",MONITOR,25,CMD,CRON[2339]:,Oct,/usr/bin/config/checkDb.sh,14:53:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:53:05.256",MONITOR,25,CMD,CRON[2340]:,Oct,/usr/bin/config/checkElk.sh,14:53:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:53:05.256",MONITOR,25,CMD,CRON[2343]:,Oct,/usr/bin/config/checkAdmin.sh,14:53:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:52:01.249",SERVICE,25,CMD,CRON[2300]:,Oct,/usr/bin/config/rsyslog.sh,14:52:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:52:01.249",MONITOR,25,CMD,CRON[2301]:,Oct,/usr/bin/config/checkElk.sh,14:52:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:52:01.249",MONITOR,25,CMD,CRON[2310]:,Oct,/usr/bin/config/checkDev.sh,14:52:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:52:01.248",MONITOR,25,CMD,CRON[2298]:,Oct,/usr/bin/config/checkAdmin.sh,14:52:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:52:01.248",MONITOR,25,CMD,CRON[2299]:,Oct,/usr/bin/config/checkDb.sh,14:52:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:51:07.239",MONITOR,25,CMD,CRON[2258]:,Oct,/usr/bin/config/checkAdmin.sh,14:51:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:51:07.239",MONITOR,25,CMD,CRON[2261]:,Oct,/usr/bin/config/checkDb.sh,14:51:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:51:07.239",MONITOR,25,CMD,CRON[2262]:,Oct,/usr/bin/config/checkElk.sh,14:51:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:51:07.239",MONITOR,25,CMD,CRON[2263]:,Oct,/usr/bin/config/checkDev.sh,14:51:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:51:07.239",SERVICE,25,CMD,CRON[2265]:,Oct,/usr/bin/config/rsyslog.sh,14:51:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:50:03.222",MONITOR,25,CMD,CRON[2216]:,Oct,/usr/bin/config/checkAdmin.sh,14:50:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:50:03.222",MONITOR,25,CMD,CRON[2219]:,Oct,/usr/bin/config/checkElk.sh,14:50:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:50:03.222",SERVICE,25,CMD,CRON[2220]:,Oct,/usr/bin/config/rsyslog.sh,14:50:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:50:03.222",MONITOR,25,CMD,CRON[2222]:,Oct,/usr/bin/config/checkDb.sh,14:50:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:50:03.222",MONITOR,25,CMD,CRON[2223]:,Oct,/usr/bin/config/checkDev.sh,14:50:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:49:09.215",MONITOR,25,CMD,CRON[2177]:,Oct,/usr/bin/config/checkDb.sh,14:49:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:49:09.214",MONITOR,25,CMD,CRON[2166]:,Oct,/usr/bin/config/checkAdmin.sh,14:49:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:49:09.214",SERVICE,25,CMD,CRON[2167]:,Oct,/usr/bin/config/rsyslog.sh,14:49:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:49:09.214",MONITOR,25,CMD,CRON[2169]:,Oct,/usr/bin/config/checkDev.sh,14:49:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:49:09.214",MONITOR,25,CMD,CRON[2176]:,Oct,/usr/bin/config/checkElk.sh,14:49:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:48:05.207",MONITOR,25,CMD,CRON[2127]:,Oct,/usr/bin/config/checkAdmin.sh,14:48:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:48:05.207",MONITOR,25,CMD,CRON[2130]:,Oct,/usr/bin/config/checkDb.sh,14:48:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:48:05.207",SERVICE,25,CMD,CRON[2128]:,Oct,/usr/bin/config/rsyslog.sh,14:48:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:48:05.207",MONITOR,25,CMD,CRON[2131]:,Oct,/usr/bin/config/checkElk.sh,14:48:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:48:05.207",MONITOR,25,CMD,CRON[2129]:,Oct,/usr/bin/config/checkDev.sh,14:48:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:47:09.248",MONITOR,25,CMD,CRON[2088]:,Oct,/usr/bin/config/checkAdmin.sh,14:47:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:47:09.248",SERVICE,25,CMD,CRON[2089]:,Oct,/usr/bin/config/rsyslog.sh,14:47:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:47:09.248",MONITOR,25,CMD,CRON[2093]:,Oct,/usr/bin/config/checkDb.sh,14:47:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:47:09.248",MONITOR,25,CMD,CRON[2094]:,Oct,/usr/bin/config/checkElk.sh,14:47:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:47:09.248",MONITOR,25,CMD,CRON[2092]:,Oct,/usr/bin/config/checkDev.sh,14:47:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:46:04.703",MONITOR,25,CMD,CRON[2052]:,Oct,/usr/bin/config/checkDev.sh,14:46:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:46:04.703",MONITOR,25,CMD,CRON[2053]:,Oct,/usr/bin/config/checkElk.sh,14:46:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:46:04.702",MONITOR,25,CMD,CRON[2051]:,Oct,/usr/bin/config/checkDb.sh,14:46:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:46:04.702",MONITOR,25,CMD,CRON[2049]:,Oct,/usr/bin/config/checkAdmin.sh,14:46:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:46:04.701",SERVICE,25,CMD,CRON[2050]:,Oct,/usr/bin/config/rsyslog.sh,14:46:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:45:10.686",SERVICE,25,CMD,CRON[2010]:,Oct,/usr/bin/config/rsyslog.sh,14:45:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:45:10.686",MONITOR,25,CMD,CRON[2011]:,Oct,/usr/bin/config/checkAdmin.sh,14:45:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:45:10.686",MONITOR,25,CMD,CRON[2019]:,Oct,/usr/bin/config/checkDev.sh,14:45:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:45:10.686",MONITOR,25,CMD,CRON[2016]:,Oct,/usr/bin/config/checkElk.sh,14:45:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:45:10.686",MONITOR,25,CMD,CRON[2020]:,Oct,/usr/bin/config/checkDb.sh,14:45:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:44:06.674",MONITOR,25,CMD,CRON[1971]:,Oct,/usr/bin/config/checkAdmin.sh,14:44:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:44:06.674",SERVICE,25,CMD,CRON[1972]:,Oct,/usr/bin/config/rsyslog.sh,14:44:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:44:06.674",MONITOR,25,CMD,CRON[1974]:,Oct,/usr/bin/config/checkDev.sh,14:44:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:44:06.674",MONITOR,25,CMD,CRON[1980]:,Oct,/usr/bin/config/checkElk.sh,14:44:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:44:06.674",MONITOR,25,CMD,CRON[1983]:,Oct,/usr/bin/config/checkDb.sh,14:44:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:43:02.653",MONITOR,25,CMD,CRON[1932]:,Oct,/usr/bin/config/checkDev.sh,14:43:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:43:02.653",MONITOR,25,CMD,CRON[1933]:,Oct,/usr/bin/config/checkAdmin.sh,14:43:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:43:02.653",SERVICE,25,CMD,CRON[1934]:,Oct,/usr/bin/config/rsyslog.sh,14:43:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:43:02.653",MONITOR,25,CMD,CRON[1939]:,Oct,/usr/bin/config/checkElk.sh,14:43:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:43:02.653",MONITOR,25,CMD,CRON[1942]:,Oct,/usr/bin/config/checkDb.sh,14:43:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:42:08.643",MONITOR,25,CMD,CRON[1893]:,Oct,/usr/bin/config/checkAdmin.sh,14:42:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:42:08.643",MONITOR,25,CMD,CRON[1894]:,Oct,/usr/bin/config/checkDb.sh,14:42:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:42:08.643",MONITOR,25,CMD,CRON[1895]:,Oct,/usr/bin/config/checkDev.sh,14:42:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
"Oct 25, 2022 @ 22:42:08.643",SERVICE,25,CMD,CRON[1899]:,Oct,/usr/bin/config/rsyslog.sh,14:42:01,(root),22.04.1 LTS (Jammy Jellyfish),/var/log/cron.log
