"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","bytes_in","bytes_out","client.bytes","client.ip","destination.bytes","destination.ip","destination.mac","destination.packets","destination.port","ecs.version","event.action","event.category","event.dataset","event.duration","event.end","event.kind","event.start","event.type","flow.final","flow.id","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","icmp.request.code","icmp.request.message","icmp.request.type","icmp.version","network.bytes","network.community_id","network.direction","network.packets","network.transport","network.type",path,"related.ip","server.ip","source.bytes","source.ip","source.mac","source.packets","source.port",status,type
"Oct 21, 2022 @ 18:39:40.000","SrUg-oMBfKPbQnSvjcDK",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","467.5KB","89.5KB","-","-","89.5KB","192.168.0.2","02:42:c0:a8:00:02",391,9200,"8.0.0","network_flow",network,flow,"1770107.6","Oct 21, 2022 @ 18:39:31.374",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-",557KB,"1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",783,tcp,ipv4,"-","-","-","467.5KB","192.168.0.3","02:42:c0:a8:00:03",392,58224,"-",flow
"Oct 21, 2022 @ 18:39:30.001","LLUg-oMBfKPbQnSvZsC6",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","465.8KB","89.1KB","-","-","89.1KB","192.168.0.2","02:42:c0:a8:00:02",389,9200,"8.0.0","network_flow",network,flow,"1759869.0","Oct 21, 2022 @ 18:39:21.136",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","554.8KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",779,tcp,ipv4,"-","-","-","465.8KB","192.168.0.3","02:42:c0:a8:00:03",390,58224,"-",flow
"Oct 21, 2022 @ 18:39:20.002","DrUg-oMBfKPbQnSvP8Cs",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3",464KB,"88.6KB","-","-","88.6KB","192.168.0.2","02:42:c0:a8:00:02",387,9200,"8.0.0","network_flow",network,flow,"1750139.8","Oct 21, 2022 @ 18:39:11.406",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","552.6KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",775,tcp,ipv4,"-","-","-",464KB,"192.168.0.3","02:42:c0:a8:00:03",388,58224,"-",flow
"Oct 21, 2022 @ 18:39:10.001","8LUg-oMBfKPbQnSvGL-c",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","462.3KB","88.1KB","-","-","88.1KB","192.168.0.2","02:42:c0:a8:00:02",385,9200,"8.0.0","network_flow",network,flow,"1739804.1","Oct 21, 2022 @ 18:39:01.071",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","550.5KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",771,tcp,ipv4,"-","-","-","462.3KB","192.168.0.3","02:42:c0:a8:00:03",386,58224,"-",flow
"Oct 21, 2022 @ 18:39:00.000","0rUf-oMBfKPbQnSv8b-L",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","460.6KB","87.7KB","-","-","87.7KB","192.168.0.2","02:42:c0:a8:00:02",383,9200,"8.0.0","network_flow",network,flow,"1730075.7","Oct 21, 2022 @ 18:38:51.342",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","548.3KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",767,tcp,ipv4,"-","-","-","460.6KB","192.168.0.3","02:42:c0:a8:00:03",384,58224,"-",flow
"Oct 21, 2022 @ 18:38:50.001","srUf-oMBfKPbQnSvyr99",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","458.9KB","87.2KB","-","-","87.2KB","192.168.0.2","02:42:c0:a8:00:02",381,9200,"8.0.0","network_flow",network,flow,"1719836.8","Oct 21, 2022 @ 18:38:41.103",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","546.1KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",763,tcp,ipv4,"-","-","-","458.9KB","192.168.0.3","02:42:c0:a8:00:03",382,58224,"-",flow
"Oct 21, 2022 @ 18:38:40.001","lLUf-oMBfKPbQnSvo79r",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","457.2KB","86.7KB","-","-","86.7KB","192.168.0.2","02:42:c0:a8:00:02",379,9200,"8.0.0","network_flow",network,flow,"1710107.6","Oct 21, 2022 @ 18:38:31.374",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","543.9KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",759,tcp,ipv4,"-","-","-","457.2KB","192.168.0.3","02:42:c0:a8:00:03",380,58224,"-",flow
"Oct 21, 2022 @ 18:38:30.001","drUf-oMBfKPbQnSvfL9d",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","455.5KB","86.3KB","-","-","86.3KB","192.168.0.2","02:42:c0:a8:00:02",377,9200,"8.0.0","network_flow",network,flow,"1699867.5","Oct 21, 2022 @ 18:38:21.134",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","541.8KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",755,tcp,ipv4,"-","-","-","455.5KB","192.168.0.3","02:42:c0:a8:00:03",378,58224,"-",flow
"Oct 21, 2022 @ 18:38:20.001","WLUf-oMBfKPbQnSvVb9M",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","453.8KB","85.8KB","-","-","85.8KB","192.168.0.2","02:42:c0:a8:00:02",375,9200,"8.0.0","network_flow",network,flow,"1690139.7","Oct 21, 2022 @ 18:38:11.406",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","539.6KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",751,tcp,ipv4,"-","-","-","453.8KB","192.168.0.3","02:42:c0:a8:00:03",376,58224,"-",flow
"Oct 21, 2022 @ 18:38:10.000","OrUf-oMBfKPbQnSvLr88",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","452.1KB","85.3KB","-","-","85.3KB","192.168.0.2","02:42:c0:a8:00:02",373,9200,"8.0.0","network_flow",network,flow,"1679899.8","Oct 21, 2022 @ 18:38:01.166",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","537.4KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",747,tcp,ipv4,"-","-","-","452.1KB","192.168.0.3","02:42:c0:a8:00:03",374,58224,"-",flow
"Oct 21, 2022 @ 18:38:00.000","HLUf-oMBfKPbQnSvB78r",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","450.4KB","84.8KB","-","-","84.8KB","192.168.0.2","02:42:c0:a8:00:02",371,9200,"8.0.0","network_flow",network,flow,"1670171.9","Oct 21, 2022 @ 18:37:51.439",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","535.2KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",743,tcp,ipv4,"-","-","-","450.4KB","192.168.0.3","02:42:c0:a8:00:03",372,58224,"-",flow
"Oct 21, 2022 @ 18:37:50.000","_LUe-oMBfKPbQnSv4L4c",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","448.7KB","84.4KB","-","-","84.4KB","192.168.0.2","02:42:c0:a8:00:02",369,9200,"8.0.0","network_flow",network,flow,"1659932.1","Oct 21, 2022 @ 18:37:41.199",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-",533KB,"1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",739,tcp,ipv4,"-","-","-","448.7KB","192.168.0.3","02:42:c0:a8:00:03",370,58224,"-",flow
"Oct 21, 2022 @ 18:37:40.002","3rUe-oMBfKPbQnSvub4M",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3",447KB,"83.9KB","-","-","83.9KB","192.168.0.2","02:42:c0:a8:00:02",367,9200,"8.0.0","network_flow",network,flow,"1650204.3","Oct 21, 2022 @ 18:37:31.471",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","530.9KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",735,tcp,ipv4,"-","-","-",447KB,"192.168.0.3","02:42:c0:a8:00:03",368,58224,"-",flow
"Oct 21, 2022 @ 18:37:30.001","wLUe-oMBfKPbQnSvkb78",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","445.3KB","83.4KB","-","-","83.4KB","192.168.0.2","02:42:c0:a8:00:02",365,9200,"8.0.0","network_flow",network,flow,"1639964.3","Oct 21, 2022 @ 18:37:21.231",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","528.7KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",731,tcp,ipv4,"-","-","-","445.3KB","192.168.0.3","02:42:c0:a8:00:03",366,58224,"-",flow
"Oct 21, 2022 @ 18:37:20.001","orUe-oMBfKPbQnSvar7s",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","443.6KB",83KB,"-","-",83KB,"192.168.0.2","02:42:c0:a8:00:02",363,9200,"8.0.0","network_flow",network,flow,"1630236.8","Oct 21, 2022 @ 18:37:11.503",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","526.5KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",727,tcp,ipv4,"-","-","-","443.6KB","192.168.0.3","02:42:c0:a8:00:03",364,58224,"-",flow
"Oct 21, 2022 @ 18:37:10.001","hLUe-oMBfKPbQnSvQ77d",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","441.9KB","82.5KB","-","-","82.5KB","192.168.0.2","02:42:c0:a8:00:02",361,9200,"8.0.0","network_flow",network,flow,"1619995.7","Oct 21, 2022 @ 18:37:01.262",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","524.3KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",723,tcp,ipv4,"-","-","-","441.9KB","192.168.0.3","02:42:c0:a8:00:03",362,58224,"-",flow
"Oct 21, 2022 @ 18:37:00.000","ZrUe-oMBfKPbQnSvHL7J",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","440.1KB",82KB,"-","-",82KB,"192.168.0.2","02:42:c0:a8:00:02",359,9200,"8.0.0","network_flow",network,flow,"1609755.8","Oct 21, 2022 @ 18:36:51.022",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","522.2KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",719,tcp,ipv4,"-","-","-","440.1KB","192.168.0.3","02:42:c0:a8:00:03",360,58224,"-",flow
"Oct 21, 2022 @ 18:36:50.001","RrUd-oMBfKPbQnSv9b66",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","438.4KB","81.5KB","-","-","81.5KB","192.168.0.2","02:42:c0:a8:00:02",357,9200,"8.0.0","network_flow",network,flow,"1600027.6","Oct 21, 2022 @ 18:36:41.294",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-",520KB,"1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",715,tcp,ipv4,"-","-","-","438.4KB","192.168.0.3","02:42:c0:a8:00:03",358,58224,"-",flow
"Oct 21, 2022 @ 18:36:40.001","KLUd-oMBfKPbQnSvzr6q",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","436.7KB","81.1KB","-","-","81.1KB","192.168.0.2","02:42:c0:a8:00:02",355,9200,"8.0.0","network_flow",network,flow,"1589788.1","Oct 21, 2022 @ 18:36:31.055",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","517.8KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",711,tcp,ipv4,"-","-","-","436.7KB","192.168.0.3","02:42:c0:a8:00:03",356,58224,"-",flow
"Oct 21, 2022 @ 18:36:30.002","CrUd-oMBfKPbQnSvp76c",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3",435KB,"80.6KB","-","-","80.6KB","192.168.0.2","02:42:c0:a8:00:02",353,9200,"8.0.0","network_flow",network,flow,"1580060.6","Oct 21, 2022 @ 18:36:21.327",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","515.6KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",707,tcp,ipv4,"-","-","-",435KB,"192.168.0.3","02:42:c0:a8:00:03",354,58224,"-",flow
"Oct 21, 2022 @ 18:36:20.001","7LUd-oMBfKPbQnSvgL2K",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","433.3KB","80.1KB","-","-","80.1KB","192.168.0.2","02:42:c0:a8:00:02",351,9200,"8.0.0","network_flow",network,flow,"1569820.8","Oct 21, 2022 @ 18:36:11.087",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","513.5KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",703,tcp,ipv4,"-","-","-","433.3KB","192.168.0.3","02:42:c0:a8:00:03",352,58224,"-",flow
"Oct 21, 2022 @ 18:36:10.001","zrUd-oMBfKPbQnSvWb18",".ds-packetbeat-8.3.3-2022.10.21-000001","-","476e4ecb-f850-43db-a5c6-88ba94855684",ebd6572ee8f3,"a8d868d4-6b68-4250-9d63-e99ff56bba67",ebd6572ee8f3,packetbeat,"8.3.3","431.6KB","79.7KB","-","-","79.7KB","192.168.0.2","02:42:c0:a8:00:02",349,9200,"8.0.0","network_flow",network,flow,"1560060.1","Oct 21, 2022 @ 18:36:01.327",event,"Oct 21, 2022 @ 18:10:01.267",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjcOM","x86_64",true,ebd6572ee8f3,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.2, 192.168.0.3","02:42:ac:11:00:02, 02:42:c0:a8:00:03",ebd6572ee8f3,jammy,debian,"5.4.0-128-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","511.3KB","1:mQJWpP3YUo7N8Cpj3eNcFUKYD/g=","-",699,tcp,ipv4,"-","-","-","431.6KB","192.168.0.3","02:42:c0:a8:00:03",350,58224,"-",flow
